querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,4955705,336118,0.6587362,0.7581269,0.9321755,7523049,6536775,0.7581269050869887,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,4955159,335933,0.6603637,0.75804335,0.9322054,7503682,6536775,0.7580433776594727,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,6378153,58606,0.85504633,0.9757339,0.99081147,7459424,6536775,0.9757339054809138,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,6369199,58508,0.8530779,0.9743641,0.9908139,7466140,6536775,0.9743641168619082,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,6303052,57686,0.8146008,0.9642449,0.99084795,7737596,6536775,0.9642449067009343,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,4922973,337713,0.6570777,0.7531195,0.9314006,7492223,6536775,0.7531195428938582,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,6234175,74108,0.8247027,0.95370805,0.9881126,7559300,6536775,0.9537080594023811,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,6288457,71240,0.82314634,0.9620122,0.9886713,7639537,6536775,0.9620121543115681,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,6258791,74951,0.7979784,0.9574738,0.9880247,7843309,6536775,0.9574738307498728,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,6403909,58250,0.85094416,0.9796741,0.990904,7525651,6536775,0.979674074753988,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,6384517,58075,0.848159,0.97670746,0.9909038,7527500,6536775,0.9767074742514467,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,6375249,54341,0.8807889,0.97528964,0.99147624,7238112,6536775,0.9752896497125876,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,6174163,65535,0.8267626,0.9445274,0.9893856,7467879,6536775,0.9445273854461872,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,6490418,34357,0.85486925,0.9929083,0.9947065,7592293,6536775,0.9929082766348849,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6310915,57669,0.81505823,0.9654478,0.990862,7742901,6536775,0.9654477934455447,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,6281759,71328,0.8281399,0.9609875,0.9886452,7585384,6536775,0.9609874900084522,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6399687,57839,0.8488423,0.97902817,0.9909622,7539312,6536775,0.9790281905067866,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6381510,55036,0.8823011,0.9762475,0.9913757,7232803,6536775,0.9762474614775635,1
PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,6225958,67064,0.82699704,0.952451,0.9892283,7528392,6536775,0.9524510175124583,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_01D_Oscillatoriales_44_513.fa,2279976,312638,0.39679775,0.35428363,0.86287665,5745940,6435454,0.39679773892522374,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_01D_Oscillatoriales_46_31.fa,4874953,42327,0.95632356,0.757515,0.99131745,5097598,6435454,0.956323546894047,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_01U_Oscillatoriales_44_212.fa,2331977,318964,0.38649902,0.36236402,0.86322165,6033591,6435454,0.38649901857782537,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_01U_Oscillatoriales_45_14.fa,6024240,54229,0.851047,0.9361018,0.9909982,7078622,6435454,0.9361017886228384,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_02D_Oscillatoriales_45_1038.fa,5280321,94415,0.8762231,0.82050484,0.98211944,6026229,6435454,0.8762230907587482,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_02U_Oscillatoriales_45_393.fa,6302244,85782,0.85270154,0.9793006,0.9863887,7390914,6435454,0.9793006056759943,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_03D_Oscillatoriales_45_235.fa,5880644,89699,0.81686527,0.9137885,0.98474675,7199038,6435454,0.9137885221462231,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_03U_Oscillatoriales_45_708.fa,5635416,78451,0.8358904,0.8756827,0.9860789,6741812,6435454,0.8756827412642527,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_04D_Oscillatoriales_45_965.fa,5784184,88053,0.82402277,0.89879966,0.9847769,7019447,6435454,0.8987996806441317,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_04U_Oscillatoriales_45_1042.fa,5417042,80934,0.860598,0.8417498,0.9850594,6294509,6435454,0.8605980228163944,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_05S_Oscillatoriales_45_1152.fa,6014170,70584,0.85586447,0.934537,0.9882637,7027012,6435454,0.9345370194550376,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_06S_Oscillatoriales_45_83.fa,2452409,284931,0.38647327,0.38107786,0.8838159,6345611,6435454,0.3864732647494465,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4444385,386605,0.6795772,0.6906094,0.9130127,6539927,6435454,0.6906093960115324,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_07D_Oscillatoriales_45_11.fa,1844230,256187,0.35909548,0.2865734,0.86108726,5135765,6435454,0.3590954804201516,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_07D_Oscillatoriales_46_1245.fa,4602299,346514,0.6658314,0.7151475,0.9247085,6912109,6435454,0.715147524945404,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_07U_Oscillatoriales_46_236.fa,4789040,332562,0.6561898,0.74416506,0.93055767,7298254,6435454,0.744165058129543,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_08D_Oscillatoriales_45_74.fa,2366082,297155,0.37984398,0.36766356,0.8744105,6229089,6435454,0.37984398681733395,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_08D_Oscillatoriales_46_1646.fa,4635778,372788,0.6699463,0.7203498,0.9195846,6919626,6435454,0.7203497997188699,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_08U_Oscillatoriales_46_180.fa,4824220,336255,0.66354465,0.74963164,0.93029857,7270377,6435454,0.7496316499193375,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_09S_Oscillatoriales_45_247.fa,6136601,68054,0.84060013,0.9535615,0.98891014,7300262,6435454,0.9535614736738076,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_10S_Oscillatoriales_46_199.fa,5284668,60742,0.90535396,0.8211803,0.988506,5837129,6435454,0.9053539848099982,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_11S_Oscillatoriales_45_847.fa,5943924,73141,0.8454825,0.92362154,0.9876948,7030215,6435454,0.9236215502433861,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_12D_Oscillatoriales_45_607.fa,6008894,75241,0.84746397,0.9337172,0.9874784,7090442,6435454,0.9337171860757609,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_12U_Oscillatoriales_45_315.fa,6170071,75371,0.82695466,0.95876235,0.98778445,7461196,6435454,0.9587623499445416,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_13D_Oscillatoriales_45_19.fa,2200129,302694,0.37232,0.34187627,0.8624199,5909242,6435454,0.3723200031408428,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_13U_Oscillatoriales_45_97.fa,2101256,291807,0.37871686,0.3265125,0.8611273,5548356,6435454,0.3787168667619742,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2015_14S_Oscillatoriales_45_132.fa,2103420,291116,0.37199873,0.32684875,0.86159873,5654374,6435454,0.371998739382998,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,6363600,53609,0.8437979,0.9888347,0.99157566,7541616,6435454,0.9888346649669161,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,6174169,76743,0.8223483,0.95939916,0.9875703,7507973,6435454,0.9593991348551322,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,5878640,59689,0.8993181,0.9134771,0.98984647,6536775,6435454,0.9134771222045873,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,6433895,0,0.99975777,0.99975777,1.0,6435454,6435454,0.9997577482489969,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,6101085,84468,0.7918743,0.9480427,0.9861553,7704613,6435454,0.9480426711153557,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,6001293,68495,0.8747345,0.93253607,0.9885866,6860702,6435454,0.9325360728240774,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,6135533,67718,0.8466872,0.95339555,0.988963,7246517,6435454,0.9533955180162892,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,6286775,68531,0.83154625,0.9768969,0.9890992,7560343,6435454,0.9768968902582476,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6141509,67947,0.8490532,0.9543241,0.9889364,7233362,6435454,0.954324123830269,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,4872974,338436,0.64493275,0.7572075,0.93054837,7555786,6435454,0.757207494607218,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,4870391,338091,0.6387604,0.75680614,0.93058234,7624754,6435454,0.7568061243231635,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,4866658,338647,0.6400714,0.75622606,0.93041486,7603305,6435454,0.7562260564678109,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,6210276,70958,0.8197528,0.96500975,0.9885741,7575791,6435454,0.9650097724263121,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,6215703,70655,0.8192876,0.9658531,0.9886328,7586717,6435454,0.9658530695736463,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,6187610,70787,0.80912477,0.9614877,0.9885599,7647288,6435454,0.9614877209906247,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,6167956,72331,0.83870757,0.9584337,0.9882731,7354120,6435454,0.9584337018025457,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,6221954,82542,0.81724614,0.9668244,0.98673373,7613317,6435454,0.9668244074155452,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,6180702,74846,0.8212956,0.9604143,0.98789036,7525551,6435454,0.9604142924492973,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,6292541,66780,0.82953495,0.97779286,0.98938745,7585625,6435454,0.9777928643418164,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,6287154,58771,0.82796884,0.9769558,0.9906522,7593467,6435454,0.9769557827621796,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,4892108,337938,0.6502826,0.7601807,0.9309218,7523049,6435454,0.7601807114152319,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,4891526,337350,0.6518834,0.7600903,0.9310338,7503682,6435454,0.760090274905236,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,6171446,72819,0.8273355,0.95897603,0.98820066,7459424,6435454,0.958976010084137,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,6171152,71686,0.82655185,0.9589303,0.9883837,7466140,6435454,0.9589303256615617,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,6225256,72433,0.80454654,0.9673375,0.98836464,7737596,6435454,0.9673375025289591,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,4849076,336717,0.6472146,0.753494,0.9305606,7492223,6435454,0.7534940036864533,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,6153624,80073,0.8140468,0.9562067,0.98698765,7559300,6435454,0.9562066638965954,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,6286487,72087,0.8228885,0.9768521,0.988533,7639537,6435454,0.9768521381708268,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,6185168,77948,0.7885916,0.96110827,0.9873976,7843309,6435454,0.9611082605827033,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,6235506,69290,0.82856697,0.96893024,0.98888785,7525651,6435454,0.9689302417513979,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,6232494,70022,0.82796335,0.9684622,0.988765,7527500,6435454,0.9684622095037895,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,6159345,67971,0.8509602,0.9570956,0.98896456,7238112,6435454,0.9570956454665047,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,6094041,76182,0.8160337,0.9469481,0.98749894,7467879,6435454,0.9469481096438573,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,6290678,59225,0.828561,0.97750336,0.99058527,7592293,6435454,0.9775033742763137,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6230644,72324,0.80469114,0.96817476,0.98839223,7742901,6435454,0.9681747394977883,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,6270167,72620,0.8266117,0.9743162,0.98841816,7585384,6435454,0.9743161865503195,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6232444,68923,0.8266595,0.9684544,0.98894125,7539312,6435454,0.9684544400441678,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6138802,68032,0.8487445,0.9539035,0.9889177,7232803,6435454,0.9539034852863527,1
PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,6109470,77563,0.8115239,0.9493456,0.98730445,7528392,6435454,0.9493456094939067,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_01D_Oscillatoriales_44_513.fa,2577867,348497,0.44864148,0.33458748,0.8648119,5745940,7704613,0.44864147554621175,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_01D_Oscillatoriales_46_31.fa,4947552,59033,0.9705654,0.6421545,0.9880682,5097598,7704613,0.970565352544473,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_01U_Oscillatoriales_44_212.fa,2647502,355584,0.43879375,0.34362558,0.86569077,6033591,7704613,0.4387937465433106,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_01U_Oscillatoriales_45_14.fa,6419228,81507,0.9068471,0.83316684,0.98730266,7078622,7704613,0.9068471236350804,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_02D_Oscillatoriales_45_1038.fa,5656212,114136,0.93859893,0.7341332,0.97982115,6026229,7704613,0.9385989148437605,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_02U_Oscillatoriales_45_393.fa,6745667,124831,0.91269726,0.87553614,0.98149467,7390914,7704613,0.9126972658591346,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_03D_Oscillatoriales_45_235.fa,6896083,59574,0.9579173,0.895059,0.9913612,7199038,7704613,0.9579172939495527,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_03U_Oscillatoriales_45_708.fa,6727164,27154,0.9978273,0.87313455,0.9959635,6741812,7704613,0.9978272903486481,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_04D_Oscillatoriales_45_965.fa,6995866,35562,0.9966406,0.90801007,0.99491674,7019447,7704613,0.9966406185558492,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_04U_Oscillatoriales_45_1042.fa,6326397,36296,1.005066,0.82111806,0.99426275,6294509,7704613,1.0050660027652674,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_05S_Oscillatoriales_45_1152.fa,6516803,87455,0.9273932,0.84583133,0.9865801,7027012,7704613,0.9273931793484912,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_06S_Oscillatoriales_45_83.fa,2692163,314112,0.4242559,0.34942222,0.88332355,6345611,7704613,0.4242559148362545,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4813052,417290,0.73594886,0.62469745,0.91330034,6539927,7704613,0.7359488875028727,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_07D_Oscillatoriales_45_11.fa,2043763,279574,0.39794713,0.26526484,0.86320627,5135765,7704613,0.39794714127301384,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_07D_Oscillatoriales_46_1245.fa,4996898,374560,0.72291946,0.6485593,0.9250415,6912109,7704613,0.722919444702044,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_07U_Oscillatoriales_46_236.fa,5234828,363324,0.71727127,0.67944074,0.93059486,7298254,7704613,0.7172712815969409,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_08D_Oscillatoriales_45_74.fa,2637278,326597,0.423381,0.34229857,0.87616134,6229089,7704613,0.4233810112522072,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_08D_Oscillatoriales_46_1646.fa,5026069,402728,0.72634983,0.6523454,0.91987216,6919626,7704613,0.7263498056108812,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_08U_Oscillatoriales_46_180.fa,5268125,367103,0.7246013,0.68376243,0.9303162,7270377,7704613,0.724601351484249,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_09S_Oscillatoriales_45_247.fa,6772696,92291,0.9277333,0.8790443,0.98637307,7300262,7704613,0.927733278613836,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_10S_Oscillatoriales_46_199.fa,5572240,77201,0.95462,0.72323424,0.98614544,5837129,7704613,0.9546199852701559,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_11S_Oscillatoriales_45_847.fa,6423832,91841,0.9137462,0.8337644,0.9857031,7030215,7704613,0.9137461656578071,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_12D_Oscillatoriales_45_607.fa,6463441,93668,0.91157097,0.83890533,0.985508,7090442,7704613,0.9115709570715056,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_12U_Oscillatoriales_45_315.fa,6686301,96056,0.8961433,0.8678309,0.9856339,7461196,7704613,0.8961433260833785,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_13D_Oscillatoriales_45_19.fa,2459709,332294,0.4162478,0.31925148,0.8649052,5909242,7704613,0.41624780301771364,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_13U_Oscillatoriales_45_97.fa,2320993,317518,0.41832086,0.30124718,0.8631973,5548356,7704613,0.4183208503563939,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2015_14S_Oscillatoriales_45_132.fa,2312909,315841,0.40904775,0.30019796,0.86344427,5654374,7704613,0.4090477566570588,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,6837539,90544,0.9066411,0.8874604,0.9867578,7541616,7704613,0.9066410965501293,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,6691557,93065,0.89126015,0.86851305,0.98609215,7507973,7704613,0.8912601310633376,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,6203604,76775,0.9490313,0.8051805,0.9876241,6536775,7704613,0.9490312883646752,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,6117087,85529,0.9505292,0.7939512,0.986018,6435454,7704613,0.9505292089726692,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,7704081,0,0.999931,0.999931,1.0,7704613,7704613,0.9999309504578621,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,6392887,84970,0.93181235,0.829748,0.98670864,6860702,7704613,0.931812371387068,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,6627042,95217,0.9145141,0.8601395,0.98563206,7246517,7704613,0.9145141038101476,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,6834151,95541,0.90394723,0.88702065,0.9860201,7560343,7704613,0.9039472150932835,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6704964,86649,0.92694986,0.8702532,0.9870769,7233362,7704613,0.926949874760865,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,5347527,371631,0.70773935,0.6940682,0.93050414,7555786,7704613,0.7077393404207054,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,5351110,371564,0.70180756,0.6945333,0.9305632,7624754,7704613,0.7018075599553769,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,5343146,371466,0.70273995,0.6934996,0.93047804,7603305,7704613,0.7027399269133621,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,6788685,90262,0.8961025,0.88111955,0.98670405,7575791,7704613,0.8961024663959183,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,6799102,89825,0.896185,0.88247156,0.9867887,7586717,7704613,0.8961850033420253,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,6783638,90224,0.8870645,0.8804645,0.98669976,7647288,7704613,0.8870645384350635,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,6670327,93130,0.9070191,0.8657576,0.98603815,7354120,7704613,0.9070190587045085,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,6831556,113710,0.89731663,0.8866839,0.98335516,7613317,7704613,0.8973166360996133,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,6709054,92712,0.89150333,0.87078404,0.9861811,7525551,7704613,0.8915033596875498,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,6781782,102289,0.89403075,0.8802236,0.9849171,7585625,7704613,0.8940307489494933,1
PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,6786933,91908,0.8937858,0.88089216,0.9864581,7593467,7704613,0.8937858029803777,1
