name1	name2	scaf_num	mean_popANI	mean_conANI	sum_pop_sites	sum_con_sites	frac_popSNPs	sd_popANI	sd_conANI	median_popANI	median_conANI	watershed_1	watershed_2	row_name	col_name	ani_dRep	ani99_dRep	SNV_mbp.1	pop_age.1	SNV_mbp.2	pop_age.2	pop_age_pair	riv_dist	euc_dist	mean_pi.1	median_pi.1	mean_pi.2	median_pi.2	pi_diff_mean	pi_avg_mean	pi_avg_median	watershed_diff
PH2017_04_SCI_O_A	PH2017_38_RDM_U_B	179	0.997587552	0.990924591	15191	57367	0.264803807	0.002106319	0.005067452	0.997962963	0.991633686	114	31	PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.98709404	<0.99	6317.619856	Old	1292.420143	Young	Old-Young	48926.91287	25091.12871	0.003184929	0.001728745	8.44E-04	6.69E-04	0.002341329	0.002014264	0.001198822	83
PH2017_04_SCI_O_A	PH2017_39_LGB_O_B	172	0.99715202	0.990510115	16345	57504	0.284241096	0.002467575	0.004458849	0.997780833	0.991267498	114	642	PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9868822	<0.99	6317.619856	Old	1184.528593	Young	Old-Young	32489.50114	17220.89946	0.003184929	0.001728745	7.25E-04	5.52E-04	0.002459898	0.00195498	0.001140183	528
PH2017_04_SCI_O_A	PH2017_40_RAT_O_B	180	0.997361419	0.989418208	17508	68770	0.254587756	0.001540594	0.004947124	0.997673037	0.990021389	114	50	PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9856934	<0.99	6317.619856	Old	2792.179699	Old	Old-Old	29551.97371	13837.27626	0.003184929	0.001728745	0.001378377	6.62E-04	0.001806552	0.002281653	0.001195216	64
PH2017_05_CCC_O_A	PH2017_06_SFM_O_A	174	0.997155477	0.988744421	15717	69317	0.226740915	0.002502568	0.004639335	0.997770368	0.98957936	39	40	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	0.9847492	<0.99	4027.236384	Old	6258.916131	Old	Old-Old	41449.44229	23034.14823	0.001857712	0.001021113	0.002391344	0.001294336	5.34E-04	0.002124528	0.001157724	1
PH2017_05_CCC_O_A	PH2017_07_MST_O_A	174	0.997726771	0.988031581	13032	75136	0.173445486	0.002271415	0.004983381	0.998285285	0.98904695	39	885	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_07_MST_O_A_s25_Oscillatoriales_45_20	0.98380345	<0.99	4027.236384	Old	8157.405328	Old	Old-Old	304773.2254	75673.25353	0.001857712	0.001021113	0.003186694	0.001918175	0.001328982	0.002522203	0.001469644	846
PH2017_05_CCC_O_A	PH2017_08_TRC_O_A	174	0.994396722	0.989540454	32919	62705	0.524982059	0.003334406	0.004465654	0.995218107	0.990307855	39	4.6	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_08_TRC_O_A_Oscillatoriales_45_117	0.9840067	<0.99	4027.236384	Old	1444.138446	Young	Old-Young	305159.8013	75451.57469	0.001857712	0.001021113	7.73E-04	5.48E-04	0.001084289	0.001315567	7.84E-04	34.4
PH2017_05_CCC_O_A	PH2017_09_SFU_O_A	172	0.995195555	0.99038148	29107	58964	0.493640187	0.00281913	0.00402387	0.99564104	0.990883041	39	1392	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_09_SFU_O_A_Oscillatoriales_45_144	0.9848486	<0.99	4027.236384	Old	1321.772005	Young	Old-Young	75420.92839	38951.4317	0.001857712	0.001021113	7.18E-04	5.35E-04	0.001139377	0.001288023	7.78E-04	1353
PH2017_05_CCC_O_A	PH2017_13_LAR_U_A	174	0.995001871	0.990298665	28781	58288	0.493772303	0.003913026	0.004620345	0.99577797	0.991294213	39	228	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_13_LAR_U_A_Oscillatoriales_45_90	0.98468935	<0.99	4027.236384	Old	1271.109886	Young	Old-Young	119351.1416	66126.16568	0.001857712	0.001021113	8.28E-04	6.38E-04	0.001029325	0.001343049	8.30E-04	189
PH2017_05_CCC_O_A	PH2017_14_LAR_D_A	174	0.995084665	0.990555232	28372	56845	0.499111619	0.003767481	0.004442946	0.995871692	0.99167519	39	228	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.9847016	<0.99	4027.236384	Old	1127.433189	Young	Old-Young	119351.1416	66126.16568	0.001857712	0.001021113	9.86E-04	8.08E-04	8.72E-04	0.00142194	9.14E-04	189
PH2017_05_CCC_O_A	PH2017_15_JOR_U_A	174	0.995587871	0.990097934	26395	59504	0.443583625	0.003101529	0.004819817	0.996076508	0.991342152	39	12.2	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.9847464	<0.99	4027.236384	Old	1920.469587	Old	Old-Old	133093.513	72537.2016	0.001857712	0.001021113	9.96E-04	6.14E-04	8.62E-04	0.001426632	8.18E-04	26.8
PH2017_05_CCC_O_A	PH2017_16_JOR_D_A	174	0.994857308	0.989715741	29892	62639	0.477210683	0.004028467	0.005140569	0.995717318	0.990826317	39	12.2	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.984337	<0.99	4027.236384	Old	1165.764845	Young	Old-Young	133093.513	72537.2016	0.001857712	0.001021113	6.74E-04	5.76E-04	0.001183381	0.001266021	7.99E-04	26.8
PH2017_05_CCC_O_A	PH2017_17_BER_D_A	174	0.996494163	0.989255169	21576	66707	0.323444316	0.002338624	0.004975391	0.99709023	0.990022553	39	22	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.98148656	<0.99	4027.236384	Old	4599.262638	Old	Old-Old	126032.424	69814.20646	0.001857712	0.001021113	0.001668937	7.72E-04	1.89E-04	0.001763324	8.97E-04	17
PH2017_05_CCC_O_A	PH2017_18_LLB_O_A	174	0.994610366	0.989970025	30138	59007	0.510752962	0.003973729	0.005002452	0.995520704	0.991001753	39	34.5	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9842793	<0.99	4027.236384	Old	1145.794856	Young	Old-Young	206850.2758	71227.43903	0.001857712	0.001021113	6.36E-04	5.04E-04	0.001222079	0.001246672	7.63E-04	4.5
PH2017_05_CCC_O_A	PH2017_19_SFW_U_A	174	0.996678148	0.989798831	19804	63260	0.313057224	0.002968019	0.004670376	0.997305215	0.990663506	39	150	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.982687	<0.99	4027.236384	Old	4325.579974	Old	Old-Old	23367.50242	12788.03576	0.001857712	0.001021113	0.001324066	7.13E-04	5.34E-04	0.001590889	8.67E-04	111
PH2017_05_CCC_O_A	PH2017_20_SFW_D_A	174	0.995047784	0.990384154	29214	58422	0.500051351	0.003365626	0.004576652	0.995785046	0.991184195	39	150	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.98445725	<0.99	4027.236384	Old	1208.519385	Young	Old-Young	23367.50242	12788.03576	0.001857712	0.001021113	8.67E-04	6.72E-04	9.91E-04	0.001362194	8.46E-04	111
PH2017_05_CCC_O_A	PH2017_24_DOB_U_A	174	0.994831337	0.989859697	29467	60965	0.483342902	0.003991645	0.005074652	0.99589087	0.991162024	39	96	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.98434776	<0.99	4027.236384	Old	981.74609	Young	Old-Young	158547.4178	40433.60979	0.001857712	0.001021113	7.15E-04	6.35E-04	0.001143071	0.001286176	8.28E-04	57
PH2017_05_CCC_O_A	PH2017_25_DOB_D_A	174	0.994815628	0.989819467	29463	61039	0.482691394	0.004028895	0.005141234	0.995904964	0.991109333	39	96	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9844402	<0.99	4027.236384	Old	984.5606522	Young	Old-Young	158547.4178	40433.60979	0.001857712	0.001021113	7.26E-04	6.43E-04	0.001131769	0.001291827	8.32E-04	57
PH2017_05_CCC_O_A	PH2017_26_ELK_O_A	174	0.995020054	0.990417364	28525	57663	0.494684633	0.003758352	0.004408491	0.995728053	0.991292415	39	1590	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.98434216	<0.99	4027.236384	Old	1321.101872	Young	Old-Young	92216.87958	50434.50767	0.001857712	0.001021113	8.63E-04	6.45E-04	9.95E-04	0.001360451	8.33E-04	1551
PH2017_05_CCC_O_A	PH2017_28_MFU_U_A	173	0.994275072	0.989637129	33336	61826	0.539190632	0.003558838	0.004775946	0.995056063	0.99058233	39	531	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.98432934	<0.99	4027.236384	Old	1231.97407	Young	Old-Young	292155.5515	54648.79802	0.001857712	0.001021113	7.35E-04	5.36E-04	0.001122932	0.001296246	7.78E-04	492
PH2017_05_CCC_O_A	PH2017_29_MFU_D_A	173	0.994505652	0.989575866	32535	63480	0.512523629	0.003182214	0.004405931	0.99519952	0.990343318	39	531	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.9836998	<0.99	4027.236384	Old	1522.276053	Young	Old-Young	292155.5515	54648.79802	0.001857712	0.001021113	9.20E-04	6.77E-04	9.38E-04	0.001388953	8.49E-04	492
PH2017_05_CCC_O_A	PH2017_30_WIL_O_A	174	0.994643027	0.990139725	32113	60692	0.529114216	0.003279947	0.004438238	0.99523842	0.990710847	39	80	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9850403	<0.99	4027.236384	Old	1286.254911	Young	Old-Young	286462.3072	49157.91938	0.001857712	0.001021113	8.74E-04	6.63E-04	9.83E-04	0.001366006	8.42E-04	41
PH2017_05_CCC_O_A	PH2017_31_RDM_U_A	174	0.995191057	0.990477773	28211	56923	0.495599318	0.002894897	0.004311966	0.995907074	0.99152703	39	31	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.98471546	<0.99	4027.236384	Old	1172.734237	Young	Old-Young	20538.72118	10892.93217	0.001857712	0.001021113	9.18E-04	7.70E-04	9.40E-04	0.001387709	8.96E-04	8
PH2017_05_CCC_O_A	PH2017_32_RDM_D_A	174	0.995128745	0.990284994	28605	57984	0.493325745	0.002922005	0.004413733	0.995792	0.991386335	39	31	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.9845103	<0.99	4027.236384	Old	1247.253121	Young	Old-Young	20538.72118	10892.93217	0.001857712	0.001021113	6.45E-04	5.03E-04	0.001213104	0.001251159	7.62E-04	8
PH2017_05_CCC_O_A	PH2017_33_LGB_O_A	172	0.995208241	0.99051278	28660	57789	0.495942134	0.002827061	0.003999934	0.995690415	0.99101355	39	642	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.98515886	<0.99	4027.236384	Old	1232.37615	Young	Old-Young	4101.309442	3011.052235	0.001857712	0.001021113	6.54E-04	4.80E-04	0.001203229	0.001256097	7.50E-04	603
PH2017_05_CCC_O_A	PH2017_34_RAT_O_A	174	0.995884393	0.990657581	24201	57197	0.423116597	0.003028719	0.004699169	0.996354429	0.99158785	39	50	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9853464	<0.99	4027.236384	Old	2525.868507	Old	Old-Old	14938.20383	11315.1271	0.001857712	0.001021113	0.001515282	8.71E-04	3.42E-04	0.001686497	9.46E-04	11
PH2017_05_CCC_O_A	PH2017_35_SFW_U_B	174	0.995535024	0.990175587	27017	60603	0.445803013	0.003102111	0.004694846	0.996158285	0.99107411	39	150	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.98423916	<0.99	4027.236384	Old	2130.221482	Old	Old-Old	23367.50242	12788.03576	0.001857712	0.001021113	0.001001671	6.19E-04	8.56E-04	0.001429691	8.20E-04	111
PH2017_05_CCC_O_A	PH2017_36_ELK_O_B	174	0.99496712	0.99027698	28798	58481	0.49243344	0.003794059	0.004492171	0.995720332	0.991246245	39	1590	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9846139	<0.99	4027.236384	Old	1387.57915	Young	Old-Young	92216.87958	50434.50767	0.001857712	0.001021113	7.31E-04	5.31E-04	0.00112711	0.001294156	7.76E-04	1551
PH2017_05_CCC_O_A	PH2017_37_MFU_D_B	173	0.994551694	0.989665831	32319	62746	0.515076658	0.003087478	0.004320054	0.995286594	0.990483894	39	531	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.9836276	<0.99	4027.236384	Old	1435.29268	Young	Old-Young	292155.5515	54648.79802	0.001857712	0.001021113	7.06E-04	4.93E-04	0.001152032	0.001281696	7.57E-04	492
PH2017_05_CCC_O_A	PH2017_38_RDM_U_B	174	0.99516446	0.990272376	28404	58130	0.488628935	0.002904304	0.004368407	0.995874277	0.991233949	39	31	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9844977	<0.99	4027.236384	Old	1292.420143	Young	Old-Young	20538.72118	10892.93217	0.001857712	0.001021113	8.44E-04	6.69E-04	0.001014112	0.001350656	8.45E-04	8
PH2017_05_CCC_O_A	PH2017_39_LGB_O_B	172	0.995241186	0.990598934	28466	57265	0.497092465	0.002799394	0.003906354	0.995641187	0.99112213	39	642	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9850002	<0.99	4027.236384	Old	1184.528593	Young	Old-Young	4101.309442	3011.052235	0.001857712	0.001021113	7.25E-04	5.52E-04	0.001132681	0.001291371	7.86E-04	603
PH2017_05_CCC_O_A	PH2017_40_RAT_O_B	174	0.99579176	0.990280535	24902	59695	0.417153865	0.003100071	0.004950722	0.99623487	0.991317639	39	50	PH2017_05_CCC_O_A_Oscillatoriales_45_72	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9851745	<0.99	4027.236384	Old	2792.179699	Old	Old-Old	14938.20383	11315.1271	0.001857712	0.001021113	0.001378377	6.62E-04	4.79E-04	0.001618044	8.41E-04	11
PH2017_06_SFM_O_A	PH2017_07_MST_O_A	175	0.99901222	0.98902556	5356	69653	0.076895468	0.00119201	0.004401321	0.999420391	0.990150526	40	885	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_07_MST_O_A_s25_Oscillatoriales_45_20	0.9859592	<0.99	6258.916131	Old	8157.405328	Old	Old-Old	346099.3757	56125.33116	0.002391344	0.001294336	0.003186694	0.001918175	7.95E-04	0.002789019	0.001606256	845
PH2017_06_SFM_O_A	PH2017_08_TRC_O_A	175	0.996506872	0.989424844	20088	64293	0.31244459	0.00289684	0.004678137	0.997238073	0.990028046	40	4.6	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_08_TRC_O_A_Oscillatoriales_45_117	0.9863656	<0.99	6258.916131	Old	1444.138446	Young	Old-Young	346485.9516	55947.31561	0.002391344	0.001294336	7.73E-04	5.48E-04	0.001617922	0.001582383	9.21E-04	35.4
PH2017_06_SFM_O_A	PH2017_09_SFU_O_A	172	0.997115219	0.99038443	16834	58937	0.285627025	0.00234476	0.004036523	0.997773914	0.990865277	40	1392	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_09_SFU_O_A_Oscillatoriales_45_144	0.9880471	<0.99	6258.916131	Old	1321.772005	Young	Old-Young	116747.0787	61652.41794	0.002391344	0.001294336	7.18E-04	5.35E-04	0.00167301	0.001554839	9.15E-04	1352
PH2017_06_SFM_O_A	PH2017_13_LAR_U_A	174	0.996456038	0.989772029	19600	61797	0.3171675	0.003358549	0.004758988	0.997267817	0.990684885	40	228	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_13_LAR_U_A_Oscillatoriales_45_90	0.9872371	<0.99	6258.916131	Old	1271.109886	Young	Old-Young	160677.2919	89126.76843	0.002391344	0.001294336	8.28E-04	6.38E-04	0.001562958	0.001609865	9.66E-04	188
PH2017_06_SFM_O_A	PH2017_14_LAR_D_A	174	0.996565127	0.989942491	19069	60653	0.314395001	0.003226262	0.004555927	0.997319992	0.990795748	40	228	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.98707277	<0.99	6258.916131	Old	1127.433189	Young	Old-Young	160677.2919	89126.76843	0.002391344	0.001294336	9.86E-04	8.08E-04	0.001405176	0.001688756	0.00105102	188
PH2017_06_SFM_O_A	PH2017_15_JOR_U_A	174	0.997155788	0.989658507	16549	62697	0.263952023	0.002196068	0.004698909	0.99774094	0.990458474	40	12.2	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.9873085	<0.99	6258.916131	Old	1920.469587	Old	Old-Old	174419.6632	95556.30561	0.002391344	0.001294336	9.96E-04	6.14E-04	0.001395792	0.001693448	9.54E-04	27.8
PH2017_06_SFM_O_A	PH2017_16_JOR_D_A	179	0.99713129	0.990324791	18475	64167	0.287920582	0.002833694	0.006373381	0.997800996	0.991312495	40	12.2	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.98810047	<0.99	6258.916131	Old	1165.764845	Young	Old-Young	174419.6632	95556.30561	0.002391344	0.001294336	6.74E-04	5.76E-04	0.001717014	0.001532837	9.35E-04	27.8
PH2017_06_SFM_O_A	PH2017_17_BER_D_A	177	0.998375782	0.989611129	10237	67528	0.151596375	0.002044652	0.004459852	0.998692932	0.990323436	40	22	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.9836772	<0.99	6258.916131	Old	4599.262638	Old	Old-Old	167358.5743	92847.22343	0.002391344	0.001294336	0.001668937	7.72E-04	7.22E-04	0.002030141	0.001033185	18
PH2017_06_SFM_O_A	PH2017_18_LLB_O_A	179	0.997462851	0.991228628	15531	55597	0.279349605	0.002868172	0.00595953	0.998145459	0.992161735	40	34.5	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.98902583	<0.99	6258.916131	Old	1145.794856	Young	Old-Young	248176.4261	93645.4443	0.002391344	0.001294336	6.36E-04	5.04E-04	0.001755712	0.001513489	8.99E-04	5.5
PH2017_06_SFM_O_A	PH2017_19_SFW_U_A	179	0.998386277	0.990334883	9676	61859	0.156420246	0.002245516	0.005854278	0.998833059	0.991230105	40	150	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.9863237	<0.99	6258.916131	Old	4325.579974	Old	Old-Old	18081.93987	10726.21128	0.002391344	0.001294336	0.001324066	7.13E-04	0.001067278	0.001857705	0.001003699	110
PH2017_06_SFM_O_A	PH2017_20_SFW_D_A	179	0.996913557	0.990217479	18339	59667	0.307355825	0.002638057	0.006372662	0.997348736	0.991258681	40	150	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.9877509	<0.99	6258.916131	Old	1208.519385	Young	Old-Young	18081.93987	10726.21128	0.002391344	0.001294336	8.67E-04	6.72E-04	0.001524668	0.00162901	9.83E-04	110
PH2017_06_SFM_O_A	PH2017_24_DOB_U_A	179	0.997218297	0.990491574	17725	61776	0.286923724	0.002804243	0.006503505	0.997830474	0.991468197	40	96	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.9884349	<0.99	6258.916131	Old	981.74609	Young	Old-Young	199873.568	60780.46024	0.002391344	0.001294336	7.15E-04	6.35E-04	0.001676704	0.001552992	9.65E-04	56
PH2017_06_SFM_O_A	PH2017_25_DOB_D_A	179	0.997218288	0.990503113	17715	61836	0.286483602	0.002830355	0.006533457	0.997830474	0.991467577	40	96	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9882885	<0.99	6258.916131	Old	984.5606522	Young	Old-Young	199873.568	60780.46024	0.002391344	0.001294336	7.26E-04	6.43E-04	0.001665402	0.001558644	9.69E-04	56
PH2017_06_SFM_O_A	PH2017_26_ELK_O_A	175	0.996213939	0.989425767	19808	61858	0.320217272	0.003976129	0.005910496	0.997236432	0.990800784	40	1590	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9871636	<0.99	6258.916131	Old	1321.101872	Young	Old-Young	133543.0299	73381.84247	0.002391344	0.001294336	8.63E-04	6.45E-04	0.001528153	0.001627268	9.70E-04	1550
PH2017_06_SFM_O_A	PH2017_28_MFU_U_A	174	0.996088312	0.989242568	24670	66580	0.370531691	0.002326114	0.003981756	0.996359032	0.989766425	40	531	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.9861146	<0.99	6258.916131	Old	1231.97407	Young	Old-Young	333481.7018	51047.43232	0.002391344	0.001294336	7.35E-04	5.36E-04	0.001656565	0.001563062	9.15E-04	491
PH2017_06_SFM_O_A	PH2017_29_MFU_D_A	177	0.996506998	0.989430862	21017	66111	0.317904736	0.002787414	0.004329479	0.997043663	0.989979445	40	531	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.98649466	<0.99	6258.916131	Old	1522.276053	Young	Old-Young	333481.7018	51047.43232	0.002391344	0.001294336	9.20E-04	6.77E-04	0.00147115	0.001655769	9.86E-04	491
PH2017_06_SFM_O_A	PH2017_30_WIL_O_A	175	0.996246645	0.989460878	23045	65927	0.349553294	0.002428234	0.00407941	0.9965646	0.990101675	40	80	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.98618245	<0.99	6258.916131	Old	1286.254911	Young	Old-Young	327788.4574	45604.52692	0.002391344	0.001294336	8.74E-04	6.63E-04	0.001517043	0.001632823	9.79E-04	40
PH2017_06_SFM_O_A	PH2017_31_RDM_U_A	179	0.997331452	0.990947447	16608	58148	0.285616014	0.00230196	0.003832256	0.997737169	0.991489865	40	31	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.9882375	<0.99	6258.916131	Old	1172.734237	Young	Old-Young	61864.87146	33916.69587	0.002391344	0.001294336	9.18E-04	7.70E-04	0.001473638	0.001654525	0.00103237	9
PH2017_06_SFM_O_A	PH2017_32_RDM_D_A	179	0.997281161	0.990883371	17017	58882	0.289001732	0.002357193	0.003899332	0.997707388	0.991404886	40	31	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.9880887	<0.99	6258.916131	Old	1247.253121	Young	Old-Young	61864.87146	33916.69587	0.002391344	0.001294336	6.45E-04	5.03E-04	0.001746737	0.001517976	8.99E-04	9
PH2017_06_SFM_O_A	PH2017_33_LGB_O_A	172	0.997168949	0.99051728	16510	57950	0.284900777	0.002265353	0.00398404	0.99782265	0.991021494	40	642	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.9883235	<0.99	6258.916131	Old	1232.37615	Young	Old-Young	45427.45972	26044.65533	0.002391344	0.001294336	6.54E-04	4.80E-04	0.001736862	0.001522913	8.87E-04	602
PH2017_06_SFM_O_A	PH2017_34_RAT_O_A	176	0.997574125	0.989999503	16108	64627	0.249245671	0.00165782	0.004225062	0.997812494	0.990710777	40	50	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9872534	<0.99	6258.916131	Old	2525.868507	Old	Old-Old	42489.9323	20702.12005	0.002391344	0.001294336	0.001515282	8.71E-04	8.76E-04	0.001953313	0.001082555	10
PH2017_06_SFM_O_A	PH2017_35_SFW_U_B	179	0.997459819	0.990265873	15515	61672	0.251572837	0.002504505	0.00616934	0.997978287	0.991275447	40	150	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.9875681	<0.99	6258.916131	Old	2130.221482	Old	Old-Old	18081.93987	10726.21128	0.002391344	0.001294336	0.001001671	6.19E-04	0.001389673	0.001696508	9.57E-04	110
PH2017_06_SFM_O_A	PH2017_36_ELK_O_B	175	0.996140309	0.989308574	20130	62716	0.320970725	0.004130446	0.005838405	0.997162369	0.990495635	40	1590	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9871362	<0.99	6258.916131	Old	1387.57915	Young	Old-Young	133543.0299	73381.84247	0.002391344	0.001294336	7.31E-04	5.31E-04	0.001660743	0.001560973	9.13E-04	1550
PH2017_06_SFM_O_A	PH2017_37_MFU_D_B	177	0.996543116	0.989511598	20800	65288	0.318588408	0.002720877	0.00429019	0.997042766	0.990150962	40	531	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.9866556	<0.99	6258.916131	Old	1435.29268	Young	Old-Young	333481.7018	51047.43232	0.002391344	0.001294336	7.06E-04	4.93E-04	0.001685664	0.001548512	8.94E-04	491
PH2017_06_SFM_O_A	PH2017_38_RDM_U_B	179	0.997285001	0.990847884	16919	58985	0.286835636	0.002366012	0.003869851	0.997754864	0.991399682	40	31	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.98822165	<0.99	6258.916131	Old	1292.420143	Young	Old-Young	61864.87146	33916.69587	0.002391344	0.001294336	8.44E-04	6.69E-04	0.001547745	0.001617472	9.82E-04	9
PH2017_06_SFM_O_A	PH2017_39_LGB_O_B	172	0.997204268	0.990597699	16294	57468	0.283531705	0.002270849	0.003924542	0.997860791	0.9912157	40	642	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9880142	<0.99	6258.916131	Old	1184.528593	Young	Old-Young	45427.45972	26044.65533	0.002391344	0.001294336	7.25E-04	5.52E-04	0.001666313	0.001558188	9.23E-04	602
PH2017_06_SFM_O_A	PH2017_40_RAT_O_B	179	0.997589412	0.989933527	16608	67321	0.246698653	0.00170266	0.004547492	0.997782705	0.990578473	40	50	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9868518	<0.99	6258.916131	Old	2792.179699	Old	Old-Old	42489.9323	20702.12005	0.002391344	0.001294336	0.001378377	6.62E-04	0.001012968	0.00188486	9.78E-04	10
